Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Manufacturerencoded,Modelencoded,Categoryencoded,Fuel typeencoded,Gear box typeencoded,Drive wheelsencoded,Colorencoded
4861,382,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,148709,4.0,Automatic,Front,Red,12,13,439,8,2,0,1,11
37320,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,1,Petrol,3.5,156800,4.0,Tiptronic,4x4,Black,12,28,345,8,4,2,0,1
706,1017,FORD,Escape,2017,Jeep,1,Petrol,2.0,251430,4.0,Automatic,Front,Blue,12,13,376,4,4,0,1,2
39201,456,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,35000,4.0,Automatic,Front,Grey,10,45,225,8,2,0,1,7
36426,880,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,35643,4.0,Automatic,Front,White,4,18,355,8,3,0,1,14
8467,0,HONDA,Civic,2006,Hatchback,0,Petrol,1.8,250000,4.0,Manual,Front,Grey,4,17,261,3,4,1,1,7
12701,900,HONDA,Cr-v,2015,Jeep,1,Petrol,2.4,117158,4.0,Automatic,Front,White,12,17,299,4,4,0,1,14
8154,781,SUBARU,Forester,2012,Jeep,1,Petrol,2.5,281659,4.0,Automatic,4x4,Blue,0,43,425,4,4,0,0,2
46414,456,TOYOTA,Avalon,2015,Sedan,1,Hybrid,2.5,63645,4.0,Tiptronic,Front,White,12,45,136,8,2,2,1,14
45160,798,MERCEDES-BENZ,ML 250,2015,Jeep,1,Diesel,2.1,197338,4.0,Automatic,4x4,White,12,28,577,4,1,0,0,14
1176,639,MITSUBISHI,Colt Lancer,2014,Hatchback,1,Petrol,2.0,136634,4.0,Automatic,Front,Silver,12,31,267,3,4,0,1,12
5802,988,TOYOTA,Prius,2007,Hatchback,1,Hybrid,1.5,140000,4.0,Variator,Front,Green,12,45,681,3,2,3,1,6
2901,1277,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,45494,4.0,Automatic,Front,White,12,18,770,8,4,0,1,14
1882,442,TOYOTA,Prius,2017,Sedan,1,Hybrid,1.8,47672,4.0,Automatic,Front,White,12,45,681,8,2,0,1,14
11290,0,HONDA,FIT,2013,Sedan,0,Hybrid,1.3,145000,4.0,Automatic,Front,Silver,8,17,389,8,2,0,1,12
14426,0,TOYOTA,Camry,2006,Sedan,1,Hybrid,2.4,188800,4.0,Variator,Front,Grey,8,45,225,8,2,3,1,7
36065,1051,MITSUBISHI,Outlander,2016,Jeep,1,Petrol,2.4,39000,4.0,Variator,Front,Silver,12,31,640,4,4,3,1,12
27284,0,TOYOTA,Camry SE,2014,Sedan,1,Petrol,2.5,52000,4.0,Tiptronic,Front,Black,12,45,230,8,4,2,1,1
21639,1091,SUBARU,Forester,2016,Jeep,0,Petrol,2.5,34000,4.0,Variator,4x4,White,7,43,425,4,4,3,0,14
7840,790,HYUNDAI,I30,2009,Hatchback,1,Petrol,1.6,140000,4.0,Automatic,Front,Silver,4,18,491,3,4,0,1,12
24198,640,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,124000,4.0,Automatic,Front,Silver,4,18,849,4,1,0,1,12
25365,502,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,34682,4.0,Automatic,Front,Grey,4,17,389,3,4,0,1,7
1725,777,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.5,310061,4.0,Automatic,Front,Blue,12,6,580,8,4,0,1,2
17249,586,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,22400,4.0,Automatic,Front,White,8,45,681,8,2,0,1,14
31361,639,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,62000,4.0,Tiptronic,Front,White,12,18,770,8,4,2,1,14
4704,1047,HYUNDAI,Elantra,2007,Sedan,1,Diesel,1.6,54279,4.0,Automatic,Front,Silver,4,18,355,8,1,0,1,12
12720,645,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,135759,4.0,Automatic,Front,Grey,4,6,305,8,4,0,1,7
26372,640,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,120534,4.0,Automatic,Front,Silver,4,18,849,4,1,0,1,12
25591,528,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,140000,4.0,Automatic,Front,White,4,18,355,8,4,0,1,14
627,1077,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,24339,4.0,Automatic,Front,Blue,12,45,192,4,4,0,1,2
8097,790,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.6,130000,4.0,Automatic,Front,Black,4,9,553,8,4,0,1,1
18503,0,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.0,280480,4.0,Automatic,Front,Silver,9,18,770,8,2,0,1,12
12231,574,HONDA,Insight,2010,Sedan,0,Hybrid,1.3,150000,4.0,Variator,Front,Black,12,17,506,8,2,3,1,1
40,0,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,135000,4.0,Variator,Front,Black,4,17,389,3,4,3,1,1
17054,862,HYUNDAI,H1,2011,Universal,1,Diesel,2.5,237853,4.0,Automatic,Front,Silver,4,18,474,9,1,0,1,12
5300,0,HONDA,Stream,2001,Universal,0,Petrol,2.0,111000,4.0,Automatic,Front,Black,6,17,813,9,4,0,1,1
9565,765,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,42000,4.0,Automatic,Front,Orange,4,18,770,8,3,0,1,8
24302,765,CHEVROLET,Malibu,2015,Sedan,1,Diesel,2.0,60618,4.0,Automatic,Front,Black,4,6,580,8,1,0,1,1
18817,0,TOYOTA,Camry,2009,Sedan,1,Petrol,2.4,230400,4.0,Automatic,Front,Silver,12,45,225,8,4,0,1,12
1960,777,NISSAN,Altima,2014,Sedan,1,Petrol,2.5,127918,4.0,Automatic,Front,Red,12,32,111,8,4,0,1,11
17249,1051,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,77000,4.0,Tiptronic,Front,Silver,10,18,770,8,4,2,1,12
15530,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,280016,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
11290,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,270874,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
24148,0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,118000,4.0,Automatic,Front,Sky blue,12,45,681,3,2,0,1,13
18817,697,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,85000,4.0,Tiptronic,Front,Black,12,18,355,8,4,2,1,1
10349,308,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,132563,4.0,Automatic,Front,Red,0,25,205,3,2,0,1,11
18669,862,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,52686,4.0,Automatic,Front,Silver,4,18,474,6,1,0,1,12
15053,1998,FORD,Transit,2001,Microbus,0,Diesel,2.4,253206,4.0,Manual,Rear,White,2,13,834,5,1,1,2,14
10660,271,HONDA,FIT,2014,Hatchback,1,Hybrid,1.5,76525,4.0,Automatic,Front,Blue,4,17,389,3,2,0,1,2
37000,891,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2.0,80000,4.0,Automatic,Front,Silver,4,18,849,4,1,0,1,12
18826,707,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2.0,186412,4.0,Automatic,Front,Silver,4,42,726,4,1,0,1,12
21012,0,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2,285000,4.0,Manual,Rear,Red,4,28,881,6,1,1,2,11
18826,836,SSANGYONG,Actyon,2010,Jeep,1,Diesel,2.0,120000,4.0,Automatic,Front,Silver,4,42,102,4,1,0,1,12
22649,707,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,142000,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
16590,862,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,42415,4.0,Automatic,Front,White,4,18,474,6,1,0,1,14
31988,394,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,51000,4.0,Automatic,Front,Grey,12,45,225,8,2,0,1,7
8624,966,DAEWOO,Lacetti,2009,Sedan,1,Petrol,2.0,19999,4.0,Automatic,Front,Grey,4,9,553,8,4,0,1,7
21012,456,TOYOTA,Camry,2015,Sedan,0,Hybrid,2.5,89000,4.0,Variator,Front,Silver,0,45,225,8,2,3,1,12
10663,1266,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,114000,4.0,Automatic,Front,White,8,17,389,3,2,0,1,14
13485,1481,VOLKSWAGEN,GTI,2006,Hatchback,0,Petrol,2.0,161000,4.0,Manual,Front,Black,8,48,456,3,4,1,1,1
5331,0,MITSUBISHI,Colt,2003,Hatchback,0,Petrol,1.3,241589,4.0,Variator,Front,Sky blue,5,31,266,3,4,3,1,13
7370,0,OPEL,Zafira,2000,Minivan,0,Petrol,1.8,260000,4.0,Manual,Front,Silver,6,33,929,6,4,1,1,12
17249,697,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,55000,4.0,Tiptronic,Front,Black,10,48,515,8,4,2,1,1
17876,1661,FORD,C-MAX,2013,Hatchback,1,Hybrid,2.0,120000,4.0,Tiptronic,Front,Silver,10,13,177,3,2,2,1,12
11604,0,HONDA,FIT,2010,Hatchback,0,Hybrid,1.3,157000,4.0,Tiptronic,Front,White,2,17,389,3,2,2,1,14
40769,1249,TOYOTA,RAV 4 s p o r t,2017,Jeep,0,Petrol,2.5,76000,4.0,Tiptronic,4x4,Black,12,45,724,4,4,2,0,1
14113,862,VOLKSWAGEN,Jetta,2011,Sedan,1,Petrol,2.5,156800,4.0,Automatic,Front,Blue,12,48,515,8,4,0,1,2
11917,0,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,188000,4.0,Automatic,Front,Blue,8,17,389,3,2,0,1,2
12777,640,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,162558,4.0,Automatic,Front,Black,4,18,770,8,4,0,1,1
18817,0,TOYOTA,Prius C,2013,Hatchback,0,Hybrid,1.5,130000,4.0,Automatic,Front,Red,12,45,688,3,2,0,1,11
23521,781,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,83000,4.0,Variator,Front,Silver,10,45,225,8,2,3,1,12
12544,645,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,284678,4.0,Automatic,Front,Silver,12,45,681,3,2,0,1,12
9722,473,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4,121000,4.0,Tiptronic,Front,Green,10,6,305,8,4,2,1,6
3450,831,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,2.4,224349,4.0,Automatic,Front,Grey,0,18,770,8,2,0,1,7
1882,308,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,263392,4.0,Automatic,Front,Red,12,45,681,3,2,0,1,11
15991,1408,FORD,Transit,2007,Microbus,0,Diesel,2.2,280000,4.0,Manual,Front,White,2,13,834,5,1,1,1,14
11133,394,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,Black,12,45,225,8,2,0,1,1
94,1017,HYUNDAI,Elantra,2017,Jeep,1,Petrol,2.0,284251,4.0,Automatic,Front,Grey,12,18,355,4,4,0,1,7
21169,781,CHEVROLET,Cruze,2018,Sedan,0,Petrol,1.4,25304,4.0,Automatic,Front,Brown,8,6,305,8,4,0,1,3
7495,1090,CHEVROLET,Captiva,2008,Jeep,1,Diesel,2.0,71486,4.0,Automatic,Front,Black,4,6,244,4,1,0,1,1
4861,645,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,95590,4.0,Automatic,Front,White,12,25,205,3,2,0,1,14
13485,765,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,72369,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
20005,531,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,147718,4.0,Automatic,Front,Silver,4,18,355,8,4,0,1,12
11917,0,TOYOTA,Camry,2007,Sedan,0,Hybrid,2.4,200000,4.0,Variator,Front,Grey,12,45,225,8,2,3,1,7
627,586,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,192683,4.0,Automatic,Front,White,0,25,205,3,2,0,1,14
12570,761,CHEVROLET,Lacetti,2010,Sedan,1,Petrol,1.8,152293,4.0,Automatic,Front,Grey,4,6,553,8,4,0,1,7
14009,595,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,137350,4.0,Automatic,Front,Silver,4,45,112,3,4,0,1,12
8311,891,MERCEDES-BENZ,GLA 250,2016,Jeep,1,Petrol,2.0,109555,4.0,Automatic,Front,White,0,28,453,4,4,0,1,14
23521,0,TOYOTA,Corolla,2014,Sedan,0,Petrol,1.8,40000,4.0,Automatic,Front,Green,16,45,281,8,4,0,1,6
25716,891,FORD,Fusion Titanium,2016,Sedan,1,Petrol,2.0,65000,4.0,Tiptronic,Front,Silver,12,13,449,8,4,2,1,12
21730,831,HYUNDAI,Elantra,2017,Sedan,1,LPG,1.6,32510,4.0,Automatic,Front,Blue,4,18,355,8,3,0,1,2
19369,707,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2.0,153651,4.0,Automatic,Front,Red,4,18,459,1,4,0,1,11
12544,0,SUZUKI,Jimny,2000,Jeep,0,Petrol,1.3,125000,4.0,Manual,4x4,Green,4,44,530,4,4,1,0,6
25299,642,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,160000,4.0,Automatic,Front,Grey,4,18,849,4,1,0,1,7
7213,880,CHEVROLET,Cruze,2018,Sedan,1,Diesel,1.6,28515,4.0,Automatic,Front,Grey,12,6,305,8,1,0,1,7
6899,531,CHEVROLET,Aveo,2012,Hatchback,1,Petrol,1.6,94923,4.0,Automatic,Front,Black,4,6,142,3,4,0,1,1
18817,0,TOYOTA,Prius,2011,Sedan,1,Hybrid,1.8,160000,4.0,Tiptronic,Front,Silver,12,45,681,8,2,2,1,12
9879,1267,TOYOTA,Aqua S,2013,Hatchback,0,Hybrid,1.5,137000,4.0,Automatic,Front,Silver,6,45,117,3,2,0,1,12
17249,0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,141000,4.0,Automatic,Front,Grey,6,45,681,3,2,0,1,7
17249,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,64800,4.0,Tiptronic,Front,Black,12,18,355,8,4,2,1,1
29166,0,FORD,Escape,2014,Jeep,1,Petrol,2.0,127000,4.0,Tiptronic,4x4,Silver,8,13,376,4,4,2,0,12
188,765,MERCEDES-BENZ,GLA 250,2015,Jeep,1,Petrol,2.0,69555,4.0,Automatic,Front,Red,12,28,453,4,4,0,1,11
392,751,KIA,Optima,2013,Sedan,1,Hybrid,2.4,0,4.0,Automatic,Front,Black,12,22,630,8,2,0,1,1
627,1079,HYUNDAI,Elantra,2018,Sedan,1,Petrol,2.0,47294,4.0,Automatic,Front,Black,12,18,355,8,4,0,1,1
2274,247,HONDA,Insight,2014,Hatchback,1,Hybrid,1.3,149970,4.0,Automatic,Front,Grey,0,17,506,3,2,0,1,7
19444,0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,102400,4.0,Automatic,Front,Silver,8,48,515,8,4,0,1,12
15367,878,TOYOTA,Prius,2009,Hatchback,0,Hybrid,1.8,174000,4.0,Variator,Front,Blue,8,45,681,3,2,3,1,2
14113,0,HONDA,Shuttle,2013,Universal,0,Hybrid,1.3,150000,4.0,Automatic,Front,White,4,17,762,9,2,0,1,14
13564,642,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,228570,4.0,Automatic,Front,Grey,4,6,636,4,1,0,1,7
17876,642,FORD,C-MAX,2012,Hatchback,0,Hybrid,2.0,128205,4.0,Automatic,Front,Silver,10,13,177,3,2,0,1,12
36827,1249,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,137000,4.0,Automatic,Front,White,4,18,474,9,1,0,1,14
40340,730,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,59272,4.0,Automatic,Front,White,4,42,102,4,1,0,1,14
10976,503,HONDA,FIT,2012,Hatchback,0,Petrol,1.5,216000,4.0,Tiptronic,Front,Grey,12,17,389,3,4,2,1,7
300,0,TOYOTA,Land Cruiser Prado,2019,Jeep,1,Petrol,2.7,120,4.0,Automatic,4x4,White,10,45,559,4,4,0,0,14
18688,707,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,2.0,143166,4.0,Automatic,Front,Grey,4,18,753,4,1,0,1,7
28830,629,HYUNDAI,Elantra,2015,Sedan,1,Petrol,1.6,68243,4.0,Automatic,Front,Silver,4,18,355,8,4,0,1,12
23834,697,FORD,Transit,2012,Microbus,0,Diesel,2.2,141000,4.0,Manual,Front,White,2,13,834,5,1,1,1,14
314,1017,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,26802,4.0,Automatic,Rear,Black,12,28,342,8,4,0,2,1
16000,0,FORD,C-MAX,2014,Hatchback,0,Hybrid,2.0,272000,4.0,Automatic,Front,Grey,4,13,177,3,2,0,1,7
11917,530,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.6,31691,4.0,Automatic,Front,White,4,18,355,8,4,0,1,14
15994,0,HYUNDAI,Veloster,2011,Hatchback,0,Petrol,1.6,73600,4.0,Manual,Front,Carnelian red,6,18,866,3,4,1,1,4
11917,641,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,79749,4.0,Automatic,Front,Silver,4,6,636,4,1,0,1,12
1568,749,CHEVROLET,Equinox,2014,Jeep,1,Petrol,2.4,251514,4.0,Automatic,Front,Black,12,6,374,4,4,0,1,1
13808,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,38206,4.0,Automatic,Front,White,4,18,770,8,3,0,1,14
392,862,MAZDA,CX-7,2011,Jeep,1,Petrol,2.5,183728,4.0,Automatic,Front,Blue,12,27,214,4,4,0,1,2
16151,586,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,110990,4.0,Automatic,Front,Silver,8,45,681,3,2,0,1,12
3300,0,RENAULT,Twingo,2001,Hatchback,0,Petrol,1.2,777,4.0,Manual,Front,Purple,4,36,853,3,4,1,1,10
22947,836,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,171344,4.0,Automatic,Front,Grey,4,18,849,4,1,0,1,7
7840,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,65989,4.0,Automatic,Front,Silver,0,25,205,3,2,0,1,12
25089,777,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,125000,4.0,Tiptronic,Front,Grey,12,45,225,8,4,2,1,7
5488,394,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,109798,4.0,Automatic,Front,White,12,45,225,8,2,0,1,14
9722,1111,TOYOTA,Vitz,2012,Hatchback,0,Petrol,1.3,130000,4.0,Automatic,4x4,White,4,45,891,3,4,0,0,14
16621,1511,HYUNDAI,Genesis,2010,Coupe,1,Petrol,3.8,151977,4.0,Automatic,Front,Blue,4,18,459,1,4,0,1,2
24415,642,SSANGYONG,Korando,2012,Jeep,1,Diesel,2.0,135490,4.0,Automatic,Front,Black,4,42,548,4,1,0,1,1
470,353,LEXUS,CT 200h,2015,Hatchback,1,Hybrid,1.8,115347,4.0,Automatic,Front,Grey,0,25,205,3,2,0,1,7
1725,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,107155,4.0,Automatic,Front,Black,12,18,355,8,4,0,1,1
549,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,140082,4.0,Automatic,Front,Black,12,18,355,8,4,0,1,1
314,781,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,249422,4.0,Automatic,Front,Black,12,45,225,8,2,0,1,1
10976,1266,TOYOTA,Corolla,2014,Sedan,0,Hybrid,1.5,100000,4.0,Variator,Front,Silver,8,45,281,8,2,3,1,12
21285,502,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,52500,4.0,Automatic,Front,Blue,4,45,112,3,4,0,1,2
19130,0,AUDI,A4 premium,2010,Sedan,1,Petrol,2.0,168000,4.0,Automatic,4x4,Silver,12,2,91,8,4,0,0,12
35570,877,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,97880,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
8781,503,TOYOTA,Prius C,2012,Hatchback,0,Hybrid,1.5,175000,4.0,Automatic,Front,Black,10,45,688,3,2,0,1,1
12544,0,SUZUKI,Kizashi,2010,Sedan,0,Petrol,2.4,263157,4.0,Tiptronic,Front,Black,0,44,546,8,4,2,1,1
24148,749,HYUNDAI,Tucson,2014,Jeep,1,Petrol,2.4,128000,4.0,Tiptronic,4x4,Red,8,18,849,4,4,2,0,11
706,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,105328,4.0,Automatic,Front,White,12,45,681,3,2,0,1,14
22580,308,TOYOTA,Prius,2014,Sedan,1,Hybrid,1.8,160000,4.0,Automatic,Front,Black,10,45,681,8,2,0,1,1
12858,0,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,210452,4.0,Variator,Front,Silver,8,45,681,8,2,3,1,12
8154,1236,HONDA,FIT,2011,Sedan,0,Petrol,1.3,185000,4.0,Automatic,Front,Black,2,17,389,8,4,0,1,1
4861,333,FORD,Fusion,2014,Sedan,1,Hybrid,2.0,137328,4.0,Automatic,Front,Silver,0,13,439,8,2,0,1,12
17876,1077,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,19968,4.0,Automatic,Front,White,12,45,192,4,4,0,1,14
18189,639,BMW,328,2014,Sedan,1,Diesel,2.0,250491,4.0,Automatic,Rear,White,12,3,37,8,1,0,2,14
24775,0,FORD,Fusion,2013,Sedan,1,Petrol,1.6,46000,4.0,Tiptronic,Front,White,8,13,439,8,4,2,1,14
15257,707,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,163374,4.0,Automatic,Front,Grey,4,18,770,8,4,0,1,7
16900,1141,HONDA,Element,2009,Universal,0,Petrol,2.4,120000,4.0,Automatic,4x4,Black,6,17,371,9,4,0,0,1
14740,397,CITROEN,C1,2011,Hatchback,0,Petrol,1.0,233700,4.0,Manual,Front,White,6,8,182,3,4,1,1,14
10976,0,NISSAN,X-Trail,2004,Jeep,1,Petrol,2.0,121856,4.0,Automatic,4x4,Beige,6,32,906,4,4,0,0,0
22825,642,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,137433,4.0,Automatic,Front,White,4,6,636,4,1,0,1,14
12544,530,KIA,RIO,2013,Sedan,0,Petrol,1.6,137000,4.0,Automatic,Front,Black,4,22,727,8,4,0,1,1
16935,353,LEXUS,CT 200h,2015,Hatchback,1,Hybrid,1.8,94949,4.0,Automatic,Front,White,0,25,205,3,2,0,1,14
38213,1079,HONDA,Civic,2018,Sedan,1,Petrol,2.0,0,4.0,Automatic,Front,White,4,17,261,8,4,0,1,14
44134,730,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,48910,4.0,Automatic,Front,White,4,42,102,4,1,0,1,14
7213,0,MERCEDES-BENZ,C 200 2.0,2001,Coupe,0,Petrol,2.0,183000,4.0,Tiptronic,Rear,Black,4,28,161,1,4,2,2,1
9565,784,HONDA,Civic,2017,Sedan,1,Petrol,1.5,58282,4.0,Automatic,Front,White,12,17,261,8,4,0,1,14
348,0,VOLKSWAGEN,Jetta,1999,Sedan,0,CNG,2.0,284000,4.0,Manual,Front,White,4,48,515,8,0,1,1,14
12544,1024,VOLKSWAGEN,Jetta,2010,Sedan,1,Petrol,2.5,110000,4.0,Tiptronic,Front,Silver,6,48,515,8,4,2,1,12
6272,1357,OPEL,Astra,2004,Universal,0,Petrol,1.6,171000,4.0,Manual,Front,White,0,33,122,9,4,1,1,14
100,0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,77000,4.0,Tiptronic,Front,White,8,18,770,8,4,2,1,14
10663,1236,HONDA,FIT,2011,Sedan,1,Hybrid,1.3,127000,4.0,Variator,Front,Black,2,17,389,8,2,3,1,1
44247,765,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,153958,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
19444,650,VOLKSWAGEN,Jetta,2016,Sedan,0,Petrol,1.4,36000,4.0,Tiptronic,Front,Grey,6,48,515,8,4,2,1,7
11917,0,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.8,200000,4.0,Automatic,Front,Grey,0,45,681,8,2,0,1,7
9408,988,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,113000,4.0,Automatic,Front,Sky blue,8,45,681,3,2,0,1,13
23834,810,TOYOTA,Corolla IM,2016,Hatchback,0,Petrol,1.8,102500,4.0,Automatic,Front,White,10,45,285,3,4,0,1,14
22894,779,TOYOTA,Camry,2013,Sedan,0,Petrol,2.5,101000,4.0,Tiptronic,Front,Black,10,45,225,8,4,2,1,1
10976,0,MERCEDES-BENZ,CLK 240,2004,Coupe,0,Petrol,2.4,89000,4.0,Tiptronic,Rear,Silver,10,28,201,1,4,2,2,12
5604,922,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.9,44521,4.0,Automatic,Front,Silver,4,9,553,8,4,0,1,12
17876,0,FORD,Fiesta,2013,Sedan,1,Petrol,1.6,160000,4.0,Tiptronic,Front,Black,4,13,413,8,4,2,1,1
18189,586,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.8,136000,4.0,Tiptronic,Front,Black,8,18,355,8,4,2,1,1
10976,1266,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,121000,4.0,Variator,Front,Silver,0,17,389,3,2,3,1,12
27911,0,MINI,Cooper,2013,Coupe,1,Petrol,1.6,56000,4.0,Manual,Front,Silver,10,30,275,1,4,1,1,12
6429,1438,OPEL,Combo,2003,Goods wagon,0,Diesel,1.7,171339,4.0,Manual,Front,White,2,33,270,2,1,1,1,14
470,753,HYUNDAI,Sonata,2012,Jeep,1,Hybrid,2.4,123862,4.0,Automatic,Front,White,0,18,770,4,2,0,1,14
40769,1091,TOYOTA,RAV 4,2016,Jeep,0,Petrol,2.5,99200,4.0,Tiptronic,4x4,Black,10,45,717,4,4,2,0,1
7840,0,MERCEDES-BENZ,C 180,2000,Sedan,0,Petrol,2.0,136000,4.0,Tiptronic,Rear,Blue,6,28,158,8,4,2,2,2
17035,707,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,200867,4.0,Automatic,Front,Black,4,18,770,8,4,0,1,1
188,308,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,140414,4.0,Automatic,Front,White,12,45,681,3,2,0,1,14
27654,629,HYUNDAI,Elantra,2015,Sedan,1,Petrol,1.6,87534,4.0,Automatic,Front,Grey,4,18,355,8,4,0,1,7
17719,0,KIA,Optima,2013,Sedan,1,Petrol,2.0,91000,4.0,Automatic,Front,White,8,22,630,8,4,0,1,14
14081,1024,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,124850,4.0,Automatic,Front,White,4,18,474,6,1,0,1,14
706,639,AUDI,A4,2014,Sedan,1,Petrol,2.0,162032,4.0,Automatic,Front,Black,0,2,84,8,4,0,1,1
282,761,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,265315,4.0,Automatic,Front,White,12,45,681,3,2,0,1,14
2666,900,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.4,234618,4.0,Automatic,Front,Red,12,18,770,8,4,0,1,11
23994,730,CHEVROLET,Orlando,2016,Jeep,1,Diesel,1.6,125774,4.0,Automatic,Front,White,4,6,636,4,1,0,1,14
14740,645,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,161000,4.0,Variator,Front,Blue,11,45,681,3,2,3,1,2
